date,tmax,tmin,rain,tmax_tomorrow
11-10-2018,70,52,0,78
12-10-2018,78,50,0,70
13-10-2018,70,48,0,72
14-10-2018,72,56,0,77
15-10-2018,77,51,0,74
16-10-2018,74,47,0,69
17-10-2018,69,48,0,71
18-10-2018,71,50,0,77
19-10-2018,77,49,0,69
20-10-2018,69,50,0,65
21-10-2018,65,50,0,64
22-10-2018,64,50,0,65
23-10-2018,65,49,0,69
24-10-2018,69,49,0,72
25-10-2018,72,54,0,75
26-10-2018,75,51,0,70
27-10-2018,70,52,0,71
28-10-2018,71,53,0,69
29-10-2018,69,51,0,70
30-10-2018,70,48,0,75
31-10-2018,75,45,0,80
01-11-2018,80,50,0,75
02-11-2018,75,51,0,77
03-11-2018,77,47,0,67
04-11-2018,67,49,0,70
05-11-2018,70,48,0,74
06-11-2018,74,44,0,74
07-11-2018,74,44,0,73
08-11-2018,73,41,0,67
09-11-2018,67,41,0,63
10-11-2018,63,37,0,71
11-11-2018,71,37,0,66
12-11-2018,66,37,0,64
13-11-2018,64,39,0,64
14-11-2018,64,38,0,63
15-11-2018,63,37,0,63
16-11-2018,63,36,0,61
17-11-2018,61,38,0,59
18-11-2018,59,41,0,62
19-11-2018,62,37,0,63
20-11-2018,63,39,0,61
21-11-2018,61,53,0.72,63
22-11-2018,63,56,0.89,61
23-11-2018,61,56,0.35,61
24-11-2018,61,50,0.01,62
25-11-2018,62,47,0,62
26-11-2018,62,44,0,60
27-11-2018,60,48,0.14,64
28-11-2018,64,57,0.7,61
29-11-2018,61,56,0.22,62
30-11-2018,62,46,0,59
01-12-2018,59,45,0.32,55
02-12-2018,55,38,0,59
03-12-2018,59,45,0,55
04-12-2018,55,49,0.1,57
05-12-2018,57,49,0.23,65
06-12-2018,65,45,0,61
07-12-2018,61,41,0,63
08-12-2018,63,41,0,58
09-12-2018,58,42,0,56
10-12-2018,56,42,0.01,59
11-12-2018,59,42,0,61
12-12-2018,61,47,0,65
13-12-2018,65,41,0,63
14-12-2018,63,44,0,62
15-12-2018,62,51,0,61
16-12-2018,61,53,0.7,59
17-12-2018,59,49,0.03,62
18-12-2018,62,47,0,62
19-12-2018,62,49,0,57
20-12-2018,57,46,0,59
21-12-2018,59,51,0.06,57
22-12-2018,57,41,0,59
23-12-2018,59,45,0,59
24-12-2018,59,45,0.5,60
25-12-2018,60,45,0.01,58
26-12-2018,58,40,0,61
27-12-2018,61,43,0,62
28-12-2018,62,40,0,59
29-12-2018,59,36,0,58
30-12-2018,58,39,0,58
31-12-2018,58,44,0,56
01-01-2019,56,38,0,53
02-01-2019,53,33,0,55
03-01-2019,55,34,0,57
04-01-2019,57,37,0,56
05-01-2019,56,48,0.22,58
06-01-2019,58,47,1.24,60
07-01-2019,60,50,0,61
08-01-2019,61,51,0,61
09-01-2019,61,50,0.08,58
10-01-2019,58,44,0,60
11-01-2019,60,47,0.13,63
12-01-2019,63,48,0,61
13-01-2019,61,44,0,60
14-01-2019,60,51,0.01,57
15-01-2019,57,52,0.52,60
16-01-2019,60,54,1,60
17-01-2019,60,53,0.05,62
18-01-2019,62,51,0.01,64
19-01-2019,64,54,0,59
20-01-2019,59,50,0.16,58
21-01-2019,58,46,0.01,58
22-01-2019,58,40,0,60
23-01-2019,60,39,0,64
24-01-2019,64,40,0,66
25-01-2019,66,44,0,68
26-01-2019,68,43,0,66
27-01-2019,66,44,0,65
28-01-2019,65,49,0,61
29-01-2019,61,50,0.01,63
30-01-2019,63,50,0.03,62
31-01-2019,62,54,0.27,60
01-02-2019,60,52,0.14,60
02-02-2019,60,51,0.44,58
03-02-2019,58,52,0.04,53
04-02-2019,53,44,0.54,51
05-02-2019,51,41,0.1,56
06-02-2019,56,35,0,55
07-02-2019,55,37,0,54
08-02-2019,54,43,0.43,56
09-02-2019,56,41,0.24,53
10-02-2019,53,41,0.11,54
11-02-2019,54,39,0,54
12-02-2019,54,40,0.24,61
13-02-2019,61,48,1.46,60
14-02-2019,60,51,0.87,55
15-02-2019,55,46,0.18,56
16-02-2019,56,46,0.23,55
17-02-2019,55,40,0.14,59
18-02-2019,59,37,0,57
19-02-2019,57,34,0,58
20-02-2019,58,47,0,59
21-02-2019,59,41,0,55
22-02-2019,55,35,0,57
23-02-2019,57,38,0,57
24-02-2019,57,45,0,58
25-02-2019,58,50,0.02,58
26-02-2019,58,53,0.45,60
27-02-2019,60,51,0.44,57
28-02-2019,57,49,0,59
01-03-2019,59,45,0.02,61
02-03-2019,61,52,0.73,58
03-03-2019,58,53,0.01,56
04-03-2019,56,50,0.08,60
05-03-2019,60,50,0.2,60
06-03-2019,60,53,0.58,56
07-03-2019,56,49,0.04,56
08-03-2019,56,48,0,56
09-03-2019,56,47,0.13,57
10-03-2019,57,45,0.22,64
11-03-2019,64,40,0,61
12-03-2019,61,43,0,63
13-03-2019,63,46,0,68
14-03-2019,68,38,0,68
15-03-2019,68,41,0,68
16-03-2019,68,44,0,71
17-03-2019,71,46,0,72
18-03-2019,72,49,0,70
19-03-2019,70,48,0.02,62
20-03-2019,62,48,0.5,62
21-03-2019,62,46,0,60
22-03-2019,60,48,0.29,62
23-03-2019,62,49,0.12,64
24-03-2019,64,43,0,64
25-03-2019,64,48,0.47,65
26-03-2019,65,48,0.06,62
27-03-2019,62,54,0.12,65
28-03-2019,65,51,0.07,63
29-03-2019,63,45,0,67
30-03-2019,67,45,0,73
31-03-2019,73,47,0,64
01-04-2019,64,51,0.04,64
02-04-2019,64,55,0.18,61
03-04-2019,61,56,0,64
04-04-2019,64,56,0,63
05-04-2019,63,54,0.1,68
06-04-2019,68,54,0,71
07-04-2019,71,58,0,72
08-04-2019,72,57,0.01,67
09-04-2019,67,56,0,69
10-04-2019,69,51,0,64
11-04-2019,64,50,0,69
12-04-2019,69,49,0,74
13-04-2019,74,49,0,62
14-04-2019,62,51,0,61
15-04-2019,61,51,0.06,65
16-04-2019,65,53,0.08,71
17-04-2019,71,49,0,
18-04-2019,,50,0,73
19-04-2019,73,54,0,61
20-04-2019,61,51,0,
21-04-2019,,52,0,
22-04-2019,,50,0,86
23-04-2019,86,53,0,81
24-04-2019,81,56,0,67
25-04-2019,67,53,0,71
26-04-2019,71,54,0,68
27-04-2019,68,52,0,66
28-04-2019,66,53,0,68
29-04-2019,68,55,0,64
30-04-2019,64,53,0,71
01-05-2019,71,48,0,72
02-05-2019,72,49,0,70
03-05-2019,70,50,0,66
04-05-2019,66,51,0,64
05-05-2019,64,53,0,64
06-05-2019,64,55,0,66
07-05-2019,66,56,0,67
08-05-2019,67,56,0,65
09-05-2019,65,56,0,68
10-05-2019,68,56,0,68
11-05-2019,68,56,0,65
12-05-2019,65,56,0,67
13-05-2019,67,55,0,66
14-05-2019,66,57,0,67
15-05-2019,67,56,0.41,62
16-05-2019,62,53,0.17,65
17-05-2019,65,54,0,59
18-05-2019,59,52,0.69,62
19-05-2019,62,52,0.24,65
20-05-2019,65,48,0,65
21-05-2019,65,54,0.21,69
22-05-2019,69,52,0,69
23-05-2019,69,55,0,68
24-05-2019,68,56,0,68
25-05-2019,68,55,0.01,63
26-05-2019,63,54,0.04,65
27-05-2019,65,51,0,66
28-05-2019,66,55,0,69
29-05-2019,69,55,0,62
30-05-2019,62,54,0,69
31-05-2019,69,55,0,70
01-06-2019,70,55,0,69
02-06-2019,69,57,0,70
03-06-2019,70,56,0,80
04-06-2019,80,53,0,75
05-06-2019,75,58,0,69
06-06-2019,69,56,0,74
07-06-2019,74,50,0,85
08-06-2019,85,53,0,91
09-06-2019,91,57,0,97
10-06-2019,97,66,0,99
11-06-2019,99,66,0,83
12-06-2019,83,60,0,71
13-06-2019,71,58,0,68
14-06-2019,68,57,0,66
15-06-2019,66,56,0,66
16-06-2019,66,56,0,72
17-06-2019,72,57,0,71
18-06-2019,71,57,0,71
19-06-2019,71,60,0,72
20-06-2019,72,56,0,72
21-06-2019,72,55,0,81
22-06-2019,81,55,0,78
23-06-2019,78,57,0,74
24-06-2019,74,57,0,73
25-06-2019,73,53,0,70
26-06-2019,70,59,0,73
27-06-2019,73,58,0,72
28-06-2019,72,56,0,70
29-06-2019,70,54,0,69
30-06-2019,69,57,0,70
01-07-2019,70,57,0,70
02-07-2019,70,55,0,71
03-07-2019,71,57,0,71
04-07-2019,71,58,0,73
05-07-2019,73,58,0,74
06-07-2019,74,54,0,67
07-07-2019,67,57,0,67
08-07-2019,67,58,0,71
09-07-2019,71,59,0,75
10-07-2019,75,62,0,73
11-07-2019,73,59,0,72
12-07-2019,72,58,0,70
13-07-2019,70,58,0,69
14-07-2019,69,55,0,76
15-07-2019,76,57,0,76
16-07-2019,76,59,0,79
17-07-2019,79,60,0,74
18-07-2019,74,58,0,76
19-07-2019,76,61,0,74
20-07-2019,74,59,0,73
21-07-2019,73,60,0,77
22-07-2019,77,58,0,72
23-07-2019,72,57,0,87
24-07-2019,87,55,0,74
25-07-2019,74,59,0,74
26-07-2019,74,57,0,83
27-07-2019,83,58,0,79
28-07-2019,79,59,0,70
29-07-2019,70,57,0,71
30-07-2019,71,59,0,75
31-07-2019,75,59,0,69
01-08-2019,69,61,0,72
02-08-2019,72,61,0,75
03-08-2019,75,61,0,74
04-08-2019,74,61,0,76
05-08-2019,76,60,0,77
06-08-2019,77,60,0,71
07-08-2019,71,60,0,72
08-08-2019,72,60,0,77
09-08-2019,77,60,0,75
10-08-2019,75,62,0,82
11-08-2019,82,61,0,85
12-08-2019,85,59,0,85
13-08-2019,85,58,0,94
14-08-2019,94,59,0,94
15-08-2019,94,61,0,81
16-08-2019,81,59,0,76
17-08-2019,76,59,0,76
18-08-2019,76,61,0,72
19-08-2019,72,61,0,72
20-08-2019,72,59,0,79
21-08-2019,79,57,0,81
22-08-2019,81,60,0,79
23-08-2019,79,60,0,73
24-08-2019,73,61,0,77
25-08-2019,77,60,0,81
26-08-2019,81,56,0,77
27-08-2019,77,58,0,73
28-08-2019,73,62,0,78
29-08-2019,78,65,0,75
30-08-2019,75,60,0,85
31-08-2019,85,58,0,78
01-09-2019,78,58,0,72
02-09-2019,72,60,0,74
03-09-2019,74,60,0,75
04-09-2019,75,58,0,73
05-09-2019,73,60,0,71
06-09-2019,71,61,0,71
07-09-2019,71,62,0,74
08-09-2019,74,60,0,78
09-09-2019,78,56,0,73
10-09-2019,73,60,0,83
11-09-2019,83,56,0,91
12-09-2019,91,56,0,95
13-09-2019,95,60,0,76
14-09-2019,76,59,0,73
15-09-2019,73,61,0,73
16-09-2019,73,62,0.16,75
17-09-2019,75,55,0,74
18-09-2019,74,58,0.07,76
19-09-2019,76,55,0,82
20-09-2019,82,55,0,85
21-09-2019,85,57,0,75
22-09-2019,75,57,0,83
23-09-2019,83,61,0,92
24-09-2019,92,58,0,96
25-09-2019,96,62,0,81
26-09-2019,81,63,0,69
27-09-2019,69,59,0,72
28-09-2019,72,56,0,69
29-09-2019,69,47,0,67
30-09-2019,67,50,0,71
01-10-2019,71,46,0,75
02-10-2019,75,48,0,68
03-10-2019,68,48,0,74
04-10-2019,74,47,0,80
05-10-2019,80,48,0,83
06-10-2019,83,50,0,86
07-10-2019,86,55,0,80
08-10-2019,80,52,0,72
09-10-2019,72,48,0,79
10-10-2019,79,46,0,76
11-10-2019,76,45,0,76
12-10-2019,76,47,0,71
13-10-2019,71,47,0,68
14-10-2019,68,45,0,67
15-10-2019,67,45,0,66
16-10-2019,66,48,0,70
17-10-2019,70,54,0,67
18-10-2019,67,47,0,68
19-10-2019,68,48,0,71
20-10-2019,71,47,0,82
21-10-2019,82,49,0,83
22-10-2019,83,50,0,83
23-10-2019,83,51,0,91
24-10-2019,91,65,0,85
25-10-2019,85,52,0,75
26-10-2019,75,49,0,72
27-10-2019,72,47,0,71
28-10-2019,71,46,0,73
29-10-2019,73,43,0,71
30-10-2019,71,47,0,70
31-10-2019,70,48,0,71
01-11-2019,71,39,0,70
02-11-2019,70,41,0,77
03-11-2019,77,42,0,72
04-11-2019,72,40,0,70
05-11-2019,70,45,0,62
06-11-2019,62,49,0,61
07-11-2019,61,51,0,64
08-11-2019,64,47,0,61
09-11-2019,61,51,0,65
10-11-2019,65,47,0,75
11-11-2019,75,41,0,72
12-11-2019,72,47,0,61
13-11-2019,61,47,0,62
14-11-2019,62,50,0,67
15-11-2019,67,54,0,69
16-11-2019,69,48,0,76
17-11-2019,76,45,0,72
18-11-2019,72,45,0,65
19-11-2019,65,50,0,73
20-11-2019,73,46,0,63
21-11-2019,63,49,0,66
22-11-2019,66,41,0,67
23-11-2019,67,43,0,68
24-11-2019,68,40,0,66
25-11-2019,66,39,0,54
26-11-2019,54,43,0.81,52
27-11-2019,52,44,0.2,52
28-11-2019,52,37,0,54
29-11-2019,54,36,0.01,55
30-11-2019,55,40,0.14,58
01-12-2019,58,53,0.08,62
02-12-2019,62,55,0.29,59
03-12-2019,59,52,0.01,59
04-12-2019,59,53,0.19,60
05-12-2019,60,47,0,66
06-12-2019,66,54,0.17,64
07-12-2019,64,57,0.39,61
08-12-2019,61,47,0.19,58
09-12-2019,58,46,0,60
10-12-2019,60,50,0.18,62
11-12-2019,62,54,0.04,63
12-12-2019,63,58,0.09,60
13-12-2019,60,56,0.01,59
14-12-2019,59,51,0.02,58
15-12-2019,58,44,0,60
16-12-2019,60,40,0,59
17-12-2019,59,42,0,58
18-12-2019,58,51,0.18,61
19-12-2019,61,52,0.01,58
20-12-2019,58,44,0,62
21-12-2019,62,46,0,57
22-12-2019,57,42,0.48,54
23-12-2019,54,37,0,56
24-12-2019,56,39,0.01,55
25-12-2019,55,48,0.06,59
26-12-2019,59,40,0,60
27-12-2019,60,35,0,59
28-12-2019,59,35,0,56
29-12-2019,56,48,0.5,58
30-12-2019,58,45,0,66
31-12-2019,66,40,0,59
01-01-2020,59,45,0,60
02-01-2020,60,42,0,61
03-01-2020,61,40,0,61
04-01-2020,61,44,0.01,60
05-01-2020,60,38,0,58
06-01-2020,58,39,0,58
07-01-2020,58,37,0,59
08-01-2020,59,44,0,58
09-01-2020,58,41,0.17,58
10-01-2020,58,38,0,59
11-01-2020,59,42,0.03,56
12-01-2020,56,37,0,58
13-01-2020,58,44,0.08,57
14-01-2020,57,41,0.04,53
15-01-2020,53,37,0,52
16-01-2020,52,45,1.12,55
17-01-2020,55,39,0,58
18-01-2020,58,43,0,56
19-01-2020,56,45,0,56
20-01-2020,56,45,0,58
21-01-2020,58,46,0.09,60
22-01-2020,60,48,0,61
23-01-2020,61,47,0,64
24-01-2020,64,46,0,63
25-01-2020,63,55,0,63
26-01-2020,63,49,0.17,60
27-01-2020,60,47,0,61
28-01-2020,61,48,0.03,62
29-01-2020,62,44,0,62
30-01-2020,62,48,0,70
31-01-2020,70,47,0,66
01-02-2020,66,45,0,60
02-02-2020,60,47,0,60
03-02-2020,60,43,0,61
04-02-2020,61,40,0,62
05-02-2020,62,38,0,65
06-02-2020,65,42,0,67
07-02-2020,67,41,0,61
08-02-2020,61,47,0,66
09-02-2020,66,50,0,70
10-02-2020,70,46,0,72
11-02-2020,72,47,0,69
12-02-2020,69,44,0,66
13-02-2020,66,46,0,60
14-02-2020,60,48,0,64
15-02-2020,64,45,0,63
16-02-2020,63,45,0,73
17-02-2020,73,45,0,67
18-02-2020,67,47,0,66
19-02-2020,66,43,0,68
20-02-2020,68,44,0,71
21-02-2020,71,45,0,63
22-02-2020,63,54,0,62
23-02-2020,62,51,0,68
24-02-2020,68,44,0,75
25-02-2020,75,44,0,76
26-02-2020,76,45,0,74
27-02-2020,74,47,0,74
28-02-2020,74,50,0,61
29-02-2020,61,52,0,63
01-03-2020,63,42,0,77
02-03-2020,77,54,0,73
03-03-2020,73,46,0,77
04-03-2020,77,47,0,66
05-03-2020,66,51,0,61
06-03-2020,61,53,0,59
07-03-2020,59,48,0.07,60
08-03-2020,60,44,0,69
09-03-2020,69,49,0,71
10-03-2020,71,52,0,71
11-03-2020,71,53,0,71
12-03-2020,71,48,0,65
13-03-2020,65,49,0,56
14-03-2020,56,51,0.45,57
15-03-2020,57,48,0.42,56
16-03-2020,56,44,0.19,58
17-03-2020,58,43,0,59
18-03-2020,59,48,0,64
19-03-2020,64,46,0,65
20-03-2020,65,45,0,64
21-03-2020,64,46,0,69
22-03-2020,69,47,0,57
23-03-2020,57,50,0,59
24-03-2020,59,49,0.18,59
25-03-2020,59,44,0,62
26-03-2020,62,38,0,61
27-03-2020,61,41,0,60
28-03-2020,60,51,0.17,63
29-03-2020,63,53,0.03,65
30-03-2020,65,52,0,67
31-03-2020,67,50,0,64
01-04-2020,64,48,0,66
02-04-2020,66,43,0,64
03-04-2020,64,43,0,61
04-04-2020,61,51,0.2,57
05-04-2020,57,46,0.47,55
06-04-2020,55,42,0.24,65
07-04-2020,65,39,0,64
08-04-2020,64,53,0,65
09-04-2020,65,56,0,66
10-04-2020,66,55,0,61
11-04-2020,61,54,0,64
12-04-2020,64,54,0,70
13-04-2020,70,53,0,80
14-04-2020,80,47,0,74
15-04-2020,74,50,0,63
16-04-2020,63,54,0,64
17-04-2020,64,55,0,67
18-04-2020,67,57,0,67
19-04-2020,67,56,0,66
20-04-2020,66,56,0,67
21-04-2020,67,55,0,74
22-04-2020,74,52,0,73
23-04-2020,73,56,0,75
24-04-2020,75,54,0,78
25-04-2020,78,56,0,68
26-04-2020,68,55,0,75
27-04-2020,75,52,0,75
28-04-2020,75,56,0,67
29-04-2020,67,56,0,71
30-04-2020,71,55,0,74
01-05-2020,74,50,0,72
02-05-2020,72,57,0,69
03-05-2020,69,50,0,74
04-05-2020,74,48,0,70
05-05-2020,70,50,0,79
06-05-2020,79,50,0,85
07-05-2020,85,52,0,87
08-05-2020,87,53,0,67
09-05-2020,67,53,0,68
10-05-2020,68,57,0,73
11-05-2020,73,53,0.08,68
12-05-2020,68,58,0.03,69
13-05-2020,69,55,0,69
14-05-2020,69,59,0.01,71
15-05-2020,71,57,0,75
16-05-2020,75,58,0.01,74
17-05-2020,74,62,0.26,69
18-05-2020,69,59,0.02,68
19-05-2020,68,58,0,71
20-05-2020,71,56,0,73
21-05-2020,73,54,0,72
22-05-2020,72,55,0,77
23-05-2020,77,51,0,85
24-05-2020,85,53,0,92
25-05-2020,92,58,0,91
26-05-2020,91,62,0,82
27-05-2020,82,57,0,72
28-05-2020,72,57,0,74
29-05-2020,74,59,0,74
30-05-2020,74,60,0.03,70
31-05-2020,70,59,0,74
01-06-2020,74,58,0,88
02-06-2020,88,58,0,92
03-06-2020,92,61,0,82
04-06-2020,82,58,0,68
05-06-2020,68,59,0,70
06-06-2020,70,58,0,69
07-06-2020,69,56,0,77
08-06-2020,77,49,0,85
09-06-2020,85,53,0,81
10-06-2020,81,57,0,77
11-06-2020,77,60,0,70
12-06-2020,70,60,0,71
13-06-2020,71,59,0,73
14-06-2020,73,60,0,73
15-06-2020,73,59,0,75
16-06-2020,75,58,0,84
17-06-2020,84,54,0,87
18-06-2020,87,56,0,74
19-06-2020,74,57,0,72
20-06-2020,72,59,0,71
21-06-2020,71,60,0,73
22-06-2020,73,59,0,74
23-06-2020,74,59,0,74
24-06-2020,74,59,0,71
25-06-2020,71,59,0,70
26-06-2020,70,59,0,72
27-06-2020,72,59,0,69
28-06-2020,69,56,0,76
29-06-2020,76,53,0,77
30-06-2020,77,56,0,73
01-07-2020,73,55,0,74
02-07-2020,74,58,0,70
03-07-2020,70,58,0,80
04-07-2020,80,54,0,76
05-07-2020,76,57,0,72
06-07-2020,72,55,0,84
07-07-2020,84,53,0,76
08-07-2020,76,58,0,77
09-07-2020,77,56,0,76
10-07-2020,76,55,0,79
11-07-2020,79,55,0,80
12-07-2020,80,55,0,71
13-07-2020,71,60,0,76
14-07-2020,76,60,0,73
15-07-2020,73,61,0,71
16-07-2020,71,61,0,74
17-07-2020,74,60,0,74
18-07-2020,74,60,0,72
19-07-2020,72,60,0,70
20-07-2020,70,60,0,71
21-07-2020,71,60,0,76
22-07-2020,76,58,0,73
23-07-2020,73,60,0,69
24-07-2020,69,59,0,75
25-07-2020,75,61,0,73
26-07-2020,73,60,0,72
27-07-2020,72,59,0,71
28-07-2020,71,59,0,71
29-07-2020,71,58,0,71
30-07-2020,71,60,0,72
31-07-2020,72,59,0,72
01-08-2020,72,60,0,73
02-08-2020,73,59,0,76
03-08-2020,76,57,0,69
04-08-2020,69,60,0,69
05-08-2020,69,60,0,75
06-08-2020,75,60,0,77
07-08-2020,77,61,0,76
08-08-2020,76,59,0,77
09-08-2020,77,60,0,73
10-08-2020,73,60,0,74
11-08-2020,74,61,0,75
12-08-2020,75,60,0,90
13-08-2020,90,56,0,101
14-08-2020,101,69,0,96
15-08-2020,96,67,0,92
16-08-2020,92,68,0.04,88
17-08-2020,88,68,0,86
18-08-2020,86,65,0,81
19-08-2020,81,63,0,77
20-08-2020,77,59,0,81
21-08-2020,81,64,0,82
22-08-2020,82,60,0,79
23-08-2020,79,61,0,80
24-08-2020,80,63,0,73
25-08-2020,73,61,0,68
26-08-2020,68,57,0,70
27-08-2020,70,57,0,70
28-08-2020,70,60,0,
29-08-2020,,,0,70
30-08-2020,70,60,0,71
31-08-2020,71,60,0,71
01-09-2020,71,60,0,72
02-09-2020,72,62,0,71
03-09-2020,71,61,0,75
04-09-2020,75,60,0,96
05-09-2020,96,57,0,104
06-09-2020,104,66,0,99
07-09-2020,99,66,0,
08-09-2020,,,0,
09-09-2020,,,0,68
10-09-2020,68,58,0,76
11-09-2020,76,55,0,80
12-09-2020,80,55,0,69
13-09-2020,69,59,0,72
14-09-2020,72,59,0,77
15-09-2020,77,60,0,79
16-09-2020,79,65,0,74
17-09-2020,74,66,0,75
18-09-2020,75,65,0,79
19-09-2020,79,62,0,85
20-09-2020,85,57,0,76
21-09-2020,76,56,0,75
22-09-2020,75,60,0,78
23-09-2020,78,57,0,78
24-09-2020,78,62,0,75
25-09-2020,75,62,0,80
26-09-2020,80,59,0,99
27-09-2020,99,59,0,94
28-09-2020,94,62,0,75
29-09-2020,75,60,0,85
30-09-2020,85,62,0,90
01-10-2020,90,61,0,90
02-10-2020,90,59,0,89
03-10-2020,89,56,0,74
04-10-2020,74,53,0,79
05-10-2020,79,54,0,74
06-10-2020,74,52,0,67
07-10-2020,67,56,0,69
08-10-2020,69,61,0,71
09-10-2020,71,58,0,75
10-10-2020,75,58,0,79
11-10-2020,79,55,0,84
12-10-2020,84,55,0,86
13-10-2020,86,55,0,89
14-10-2020,89,58,0,98
15-10-2020,98,58,0,92
16-10-2020,92,63,0,93
17-10-2020,93,57,0,86
18-10-2020,86,55,0,76
19-10-2020,76,56,0,81
20-10-2020,81,51,0,85
21-10-2020,85,53,0,73
22-10-2020,73,54,0,72
23-10-2020,72,55,0,71
24-10-2020,71,54,0,75
25-10-2020,75,60,0,80
26-10-2020,80,50,0,81
27-10-2020,81,51,0,76
28-10-2020,76,47,0,78
29-10-2020,78,49,0,70
30-10-2020,70,47,0,79
31-10-2020,79,45,0,78
01-11-2020,78,47,0,81
02-11-2020,81,48,0,68
03-11-2020,68,49,0,73
04-11-2020,73,52,0,80
05-11-2020,80,53,0,65
06-11-2020,65,52,0,64
07-11-2020,64,49,0,62
08-11-2020,62,44,0,61
09-11-2020,61,37,0,62
10-11-2020,62,39,0,64
11-11-2020,64,47,0,65
12-11-2020,65,40,0,62
13-11-2020,62,46,0.02,63
14-11-2020,63,46,0,67
15-11-2020,67,41,0,75
16-11-2020,75,49,0,68
17-11-2020,68,53,0.07,66
18-11-2020,66,49,0.08,63
19-11-2020,63,47,0,66
20-11-2020,66,42,0,66
21-11-2020,66,41,0,61
22-11-2020,61,38,0,62
23-11-2020,62,48,0,67
24-11-2020,67,41,0,65
25-11-2020,65,47,0,69
26-11-2020,69,40,0,65
27-11-2020,65,41,0,64
28-11-2020,64,37,0,64
29-11-2020,64,37,0,64
30-11-2020,64,37,0,64
01-12-2020,64,40,0,66
02-12-2020,66,40,0,66
03-12-2020,66,42,0,66
04-12-2020,66,39,0,64
05-12-2020,64,40,0,64
06-12-2020,64,42,0,79
07-12-2020,79,39,0,73
08-12-2020,73,42,0,71
09-12-2020,71,41,0,64
10-12-2020,64,43,0,57
11-12-2020,57,44,0.23,60
12-12-2020,60,49,0.02,60
13-12-2020,60,49,0.56,58
14-12-2020,58,43,0,59
15-12-2020,59,43,0,60
16-12-2020,60,43,0,61
17-12-2020,61,51,0.47,62
18-12-2020,62,39,0,63
19-12-2020,63,37,0,66
20-12-2020,66,38,0,61
21-12-2020,61,37,0,64
22-12-2020,64,43,0,65
23-12-2020,65,39,0,57
24-12-2020,57,41,0,62
25-12-2020,62,45,0.1,61
26-12-2020,61,46,0,63
27-12-2020,63,44,0,61
28-12-2020,61,42,0.1,60
29-12-2020,60,39,0,56
30-12-2020,56,36,0.07,62
31-12-2020,62,44,0.06,60
01-01-2021,60,40,0,57
02-01-2021,57,51,0.14,56
03-01-2021,56,49,0,62
04-01-2021,62,46,0.36,59
05-01-2021,59,42,0,59
06-01-2021,59,40,0.03,59
07-01-2021,59,46,0,61
08-01-2021,61,48,0,60
09-01-2021,60,37,0,62
10-01-2021,62,41,0,61
11-01-2021,61,41,0,62
12-01-2021,62,47,0,66
13-01-2021,66,47,0,71
14-01-2021,71,47,0,67
15-01-2021,67,44,0,71
16-01-2021,71,46,0,74
17-01-2021,74,44,0,83
18-01-2021,83,51,0,69
19-01-2021,69,56,0,68
20-01-2021,68,43,0,59
21-01-2021,59,39,0,57
22-01-2021,57,45,0.08,59
23-01-2021,59,44,0,56
24-01-2021,56,43,0.1,57
25-01-2021,57,45,0,54
26-01-2021,54,34,0.39,56
27-01-2021,56,48,0.53,57
28-01-2021,57,49,0.53,57
29-01-2021,57,43,0.26,60
30-01-2021,60,46,0,63
31-01-2021,63,52,0,67
01-02-2021,67,45,0.67,62
02-02-2021,62,48,0.23,60
03-02-2021,60,41,0,63
04-02-2021,63,42,0,67
05-02-2021,67,40,0,70
06-02-2021,70,42,0,69
07-02-2021,69,42,0,60
08-02-2021,60,42,0,60
09-02-2021,60,51,0,61
10-02-2021,61,49,0,60
11-02-2021,60,48,0.47,62
12-02-2021,62,53,0,63
13-02-2021,63,52,0.01,59
14-02-2021,59,45,0.09,61
15-02-2021,61,54,0.24,60
16-02-2021,60,44,0,68
17-02-2021,68,41,0,66
18-02-2021,66,41,0,60
19-02-2021,60,52,0.03,64
20-02-2021,64,52,0.01,66
21-02-2021,66,44,0,77
22-02-2021,77,47,0,84
23-02-2021,84,47,0,76
24-02-2021,76,44,0,67
25-02-2021,67,45,0,64
26-02-2021,64,44,0,65
27-02-2021,65,46,0,73
28-02-2021,73,43,0,70
01-03-2021,70,43,0,66
02-03-2021,66,45,0,64
03-03-2021,64,47,0,65
04-03-2021,65,44,0,67
05-03-2021,67,43,0.15,61
06-03-2021,61,44,0.02,63
07-03-2021,63,41,0,62
08-03-2021,62,52,0,62
09-03-2021,62,49,0.16,56
10-03-2021,56,45,0.66,60
11-03-2021,60,45,0.06,65
12-03-2021,65,43,0,59
13-03-2021,59,52,0,62
14-03-2021,62,49,0.18,59
15-03-2021,59,47,0,59
16-03-2021,59,40,0,59
17-03-2021,59,43,0,59
18-03-2021,59,52,0.39,64
19-03-2021,64,49,0,59
20-03-2021,59,44,0,64
21-03-2021,64,39,0,63
22-03-2021,63,43,0,69
23-03-2021,69,48,0,66
24-03-2021,66,49,0,61
25-03-2021,61,47,0,67
26-03-2021,67,40,0,74
27-03-2021,74,44,0,72
28-03-2021,72,45,0,62
29-03-2021,62,44,0,74
30-03-2021,74,42,0,82
31-03-2021,82,52,0,82
01-04-2021,82,48,0,62
02-04-2021,62,50,0,61
03-04-2021,61,51,0,61
04-04-2021,61,52,0,56
05-04-2021,56,51,0,61
06-04-2021,61,50,0,59
07-04-2021,59,50,0,62
08-04-2021,62,49,0,59
